,brewery,address,city,type,url,,,
3880,Hop Hill Brewing Company,1988 Blair Ave,"Bethlehem, PA 18015-5307 ",Type: Micro,http://www.hophillbeer.com,,,
3881,Hop Lot Brewing Co.,658 S West Bay Shore Dr,"Suttons Bay, MI 49682-9587 ",Type: Brewpub,http://www.hoplotbrewing.com,,,
3883,Hop Nation Brewing Company,31 N 1st Ave,"Yakima, WA 98902-2663 ",Type: Micro,http://www.hopnation.us,,,
3884,Hop Nuts Brewing,1120 S Main St Ste 120,"Las Vegas, NV 89104-1080 ",Type: Micro,http://www.hopnutsbrewing.com,,,
3886,Hop River Brewing Company,1515 N Harrison St,"Fort Wayne, IN 46808-2729 ",Type: Micro,http://www.hopriverbrewing.com,,,
3887,Hop Secret Brewing Co,162 W Pomona Ave,"Monrovia, CA 91016-4558 ",Type: Micro,http://www.hopsecretbrewing.com,,,
3888,Hop Soul Brewery,,"Brunswick, GA 31520",Type: Planning,http://www.hopsoulbrewery.com,,,
3890,Hop Tree Brewing Company Ltd,1297 Hudson Gate Dr,"Hudson, OH 44236-3764 ",Type: Brewpub,http://www.hoptreebrewing.com,,,
3892,Hop Valley Brewing Co,980 Kruse Way,"Springfield, OR 97477-1073 ",Type: Large,http://www.hopvalleybrewing.com,,,
3894,Hopcat,25 Ionia Ave SW Ste 100,"Grand Rapids, MI 49503-4179 ",Type: Brewpub,http://www.hopcat.com,,,
3896,Hopewell Brewing Co,2760 N Milwaukee Ave,"Chicago, IL 60647-1337 ",Type: Micro,http://www.hopewellbrewing.com,,,
3898,Hopfusion Ale Works,200 E Broadway Ave,"Fort Worth, TX 76104-1302 ",Type: Micro,http://www.hopfusionaleworks.com,,,
3899,Hopkins Ordinary Ale Works,47 Main St,"Sperryville, VA 22740- ",Type: Micro,http://www.hopkinsordinary.com,,,
3900,Hopkinsville Brewing Company,102 E 5th St,"Hopkinsville, KY 42240-3306 ",Type: Micro,http://www.hopkinsvillebrewingcompany.com,,,
3902,Hop'n Moose Brewing Company,41 Center St,"Rutland, VT 05701-4016 ",Type: Brewpub,http://www.hopnmoose.com,,,
3903,Hopped And Brewed,,"Austin, TX 78681-7333",Type: Planning,http://Hoppedandbrewed@gmail.com,,,
3904,Hopped Up Brewing Company,10421 E Sprague Ave,"Spokane, WA 99206-3629 ",Type: Micro,http://www.hoppedupbrew.com,,,
3905,Hoppers Grill and Brewing Co,890 E Fort Union Blvd,"Midvale, UT 84047-1745 ",Type: Brewpub,http://www.hoppersbrewpub.com,,,
3906,Hoppin' Frog Brewing Co,1680 E Waterloo Rd Ste F,"Akron, OH 44306-4523 ",Type: Micro,http://www.hoppinfrog.com,,,
3907,Hopping Gnome Brewing Company,1710 E Douglas Ave,"Wichita, KS 67214-4212 ",Type: Micro,http://www.hoppinggnome.com,,,
3908,Hoppy Brewing Co,2425 24th St,"Sacramento, CA 95819-4619 ",Type: Brewpub,http://www.hoppy.com,,,
3909,Hoppy Trout Brewing Company,911 Main St,"Andrews, NC 28901-7087 ",Type: Brewpub,http://www.hoppytroutbrewing.com,,,
3910,Hops and Grain Brewing Company,507 Calles St Ste 101,"Austin, TX 78702-3954 ",Type: Micro,http://www.hopsandgrain.com,,,
3911,Hops and Leisure,1225 Robruck Dr # A,"Oconomowoc, WI 53066-4446 ",Type: Contract,http://www.hopsandleisure.com,,,
3913,Hops Grillhouse and Brewery,3625 Jefferson Davis Hwy,"Alexandria, VA 22305-3133 ",Type: Contract,http://www.hopsrestaurants.com,,,
3916,HopSaint Brewing Company,5160 W 190th St,"Torrance, CA 90503-1005 ",Type: Brewpub,http://www.hopsaint.com,,,
3918,Hopshire Farm and Brewery,1771 Dryden Rd,"Freeville, NY 13068- ",Type: Micro,http://www.hopshire.com,,,
3919,Hopskeller Brewing Company,116 E 3rd St,"Waterloo, IL 62298-1608 ",Type: Brewpub,http://www.hopskeller.com,,,
3920,Hopsters,292 Centre St,"Newton, MA 02458-1618 ",Type: Brewpub,http://www.hopstersbrew.com,,,
3921,Hopstix,3404 Pierce Dr NE,"Chamblee, GA 30341-2444 ",Type: Brewpub,http://www.hopstix.com,,,
3922,Hopvine Brewing Company,4030 Fox Valley Center Dr,"Aurora, IL 60504-4109 ",Type: Brewpub,http://www.hopvinebrewingcompany.com,,,
3923,Hopworks Urban Brewery,2944 SE Powell Blvd,"Portland, OR 97202-2054 ",Type: Micro,http://www.hopworksbeer.com,,,
3925,Hoquiam Brewing Company,526 8th St,"Hoquiam, WA 98550-3521 ",Type: Micro,http://www.hoquiambrews.com,,,
3926,"Horny Toad Brewing Co, LLC",313 Edward St,"Rowena, TX 76875-3609 ",Type: Micro,http://www.hornytoadbrewery.com,,,
3927,Horse & Dragon Brewing Company,124 Racquette Dr,"Fort Collins, CO 80524-2757 ",Type: Micro,http://www.horseanddragonbrewing.com,,,
3928,Horse Heaven Hills Brewery,PO Box 132,"Prosser, WA 99350-0132 ",Type: Micro,http://www.horseheavenhillsbrewery.com,,,
3929,Horse Thief Hollow Brewery,10426 S Western Ave,"Chicago, IL 60643-2508 ",Type: Brewpub,http://www.horsethiefbrewing.com,,,
3930,Horsefly Brewing Co,846 E Main St,"Montrose, CO 81401-3938 ",Type: Brewpub,http://www.horseflybrewing.com,,,
3931,Horseheads Brewing Inc,250 Old Ithaca Rd,"Horseheads, NY 14845-1700 ",Type: Micro,http://www.horseheadsbrewing.com,,,
3932,Horus Aged Ales,,"Oceanside, CA 92056-5859",Type: Planning,http://www.horusbeer.com,,,
3933,Hoster Brewing Co,760 Harmon Ave,"Columbus, OH 43223 ",Type: Contract,http://www.hosterbeer.com,,,
3934,Hourglass Brewing,480 S Ronald Reagan Blvd Ste 1020,"Longwood, FL 32750-5498 ",Type: Micro,http://www.HourglassBrewing.com,,,
3935,Housatonic River Brewing,,"New Milford, CT 06776-3404",Type: Planning,http://www.housatonicriverbrewing.com,,,
3936,House 6 Brewing,,"Ashburn, VA 20147",Type: Planning,http://www.house6brewing.com,,,
3937,House Beer,219 Rose Ave,"Venice, CA 90291-2567 ",Type: Proprietor,http://www.housebeer.us,,,
3940,House Of Pendragon Brewing Co,1849 Industrial Way Ste 103,"Sanger, CA 93657-8727 ",Type: Micro,http://www.hopbeer.com,,,
3941,"Howell's MainStreet Winery, Brewery & Pizzeria",201 W Grand River Ave,"Howell, MI 48843-2238 ",Type: Brewpub,http://www.howellsmainstreetwinery.com,,,
3943,Hudson Ale Works,17 Milton Ave,"Highland, NY 12528-1409 ",Type: Brewpub,http://www.hudsonaleworks.com,,,
3944,Hudson Valley Brewery,7 E Main St,"Beacon, NY 12508-3301 ",Type: Micro,http://www.hudsonvalleybrewery.com,,,
3945,Huebert Brewing Co.,421 SW 26th St,"Oklahoma City, OK 73109-6712 ",Type: Micro,http://www.huebertbrewing.com,,,
3946,"Huff Brewing Company, LLC",9805 Koehn Rd,"Bellville, TX 77418-7327 ",Type: Micro,http://www.huffbrewing.com,,,
3947,Hugger Mugger Brewing Company,229 Wicker St,"Sanford, NC 27330 ",Type: Micro,http://www.huggermuggerbrewing.com,,,
3949,Human Village Brewing Co,148 S Broadway,"Pitman, NJ 08071-2232 ",Type: Micro,http://www.humanvillagebrewingco.com,,,
3952,"Humble Farmer Brewing Co., Inc.",438 Walnut Ave,"Holtville, CA 92250-1343 ",Type: Micro,http://www.humblefarmerbrewing.com,,,
3953,Humble Sea Brewing Co,820 Swift St,"Santa Cruz, CA 95060-5866 ",Type: Brewpub,http://www.humblesea.com,,,
3954,Humboldt Regeneration,2320 Central Ave Ste F,"McKinleyville, CA 95519-3682 ",Type: Micro,http://www.humboldtregeneration.com,,,
3956,Humperdinks - Arlington,700 Six Flags Dr,"Arlington, TX 76011-6327 ",Type: Brewpub,http://www.humperdinks.com,,,
3959,Humpy's Great Alaskan Alehouse,610 W 6th Ave,"Anchorage, AK 99501-2225 ",Type: Contract,http://www.humpysalaska.com,,,
3961,Hunter Gatherer Brewery and Alehouse,900 Main St,"Columbia, SC 29201-3964 ",Type: Brewpub,http://www.huntergathererbrewery.com,,,
3965,Huntington Beach Beer Co,201 Main St Ste E,"Huntington Beach, CA 92648-8110 ",Type: Brewpub,http://www.hbbeerco.com,,,
3966,Hunyuck Brew Co.,,"Oakdale, MN 55128-2276",Type: Planning,http://www.hunyuckbrewco.com,,,
3967,Huske Hardware House Brewing Co,405 Hay St,"Fayetteville, NC 28301-5537 ",Type: Brewpub,http://www.huskehardware.com,,,
3969,Hutton & Smith Brewing Company,431 E Martin Luther King Blvd # 120,"Chattanooga, TN 37403 ",Type: Micro,http://www.huttonandsmithbrewing.com,,,
3970,Hyde Brewing,2911 Griffith St,"Charlotte, NC 28203-5429 ",Type: Brewpub,http://hydebrewing.com/,,,
3971,Hyde Park Brewing Co,4076 Albany Post Rd,"Hyde Park, NY 12538-1934 ",Type: Brewpub,http://www.hydeparkbrewing.com,,,
3972,Hyperion Brewing,1740 N Main St,"Jacksonville, FL 32206-4404 ",Type: Micro,http://www.hyperionbrewing.com,,,
3973,Hysteria Brewing Company,9570 Berger Rd Ste J,"Columbia, MD 21046-1559 ",Type: Micro,http://www.hysteriabrewing.com,,,
3974,I & I Brewing,5135 Edison Ave Ste 1,"Chino, CA 91710-5773 ",Type: Micro,http://www.iandibrewing.com,,,
3976,Icarus Brewing Company,1790 Swarthmore Ave Unit 3 Lot 2,"Lakewood, NJ 08701-4528 ",Type: Micro,http://www.icarusbrewing.com,,,
3977,Ice Harbor Brewing Co,206 N Benton St Ste C,"Kennewick, WA 99336-3608 ",Type: Brewpub,http://www.iceharbor.com,,,
3979,Icicle Brewing Co,935 Front St,"Leavenworth, WA 98826-1427 ",Type: Brewpub,http://www.iciclebrewing.com,,,
3980,Iconyc Brewing Company,4513 34th Ave,"Long Island City, NY 11101-1041 ",Type: Micro,http://www.iconycbrewing.com,,,
3982,Idaho Brewing Co,775 S Capital Ave,"Idaho Falls, ID 83402-3965 ",Type: Micro,http://www.idahobrewing.com,,,
3984,Idle Hands Craft Ales,89 Commercial St,"Malden, MA 02148-5509 ",Type: Micro,http://www.idlehandscraftales.com,,,
3985,Idle Vine Brewing Company,16920 Joe Barbee Dr,"Round Rock, TX 78664-2373 ",Type: Micro,http://www.IdleVineBrewery.com,,,
3986,Idletyme Brewing Company,1859 Mountain Rd,"Stowe, VT 05672-4890 ",Type: Brewpub,http://www.idletymebrewing.com,,,
3987,Idol Beer Works,100 S Sacramento St,"Lodi, CA 95240-3526 ",Type: Micro,http://www.idolbeerworks.com,,,
3989,Idyllwild Brewpub,54423 Village Center Dr,"Idyllwild, CA 92549 ",Type: Brewpub,http://www.idyllwildbrewpub.com,,,
3990,Idylwilde Brewing,116 Fawn Dr,"Carbondale, CO 81623-9703 ",Type: Micro,http://idylwildebrewing.com,,,
3991,Iechyd Da Brewing,317 N Main St,"Elkhart, IN 46516-3034 ",Type: Brewpub,http://www.iechyddabrewingcompany.com,,,
3992,Iffy Brewing Company LLC,,",  ",Type: Planning,http://Www.iffybrewing.com,,,
3993,"Ignite Brewing Company, Ltd.",600 W Tuscarawas Ave,"Barberton, OH 44203-2460 ",Type: Micro,http://www.facebook.com/Ignitebrewingcompany,,,
3996,Illuminated Brew Works,415 N Sangamon St,"Chicago, IL 60642-6546 ",Type: Micro,http://www.ibw-chicago.com,,,
3997,Illuminati Brewing Company,3950 Hammer Dr Ste 101,"Bellingham, WA 98226-7776 ",Type: Micro,http://www.illuminatibrewing.com,,,
3998,Imagine Nation Brewing,1151 W Broadway St,"Missoula, MT 59802-3916 ",Type: Micro,http://www.imaginenationbrewing.com,,,
3999,IMBIB Custom Brews,785 E 2nd St,"Reno, NV 89502-1018 ",Type: Micro,http://www.imbib.beer,,,
4000,Immersion Brewing,550 SW Industrial Way,"Bend, OR 97702-1084 ",Type: Brewpub,http://www.imbrewing.com,,,
4001,Imminent Brewing,519 Division St S Unit 2,"Northfield, MN 55057-2021 ",Type: Micro,http://www.imminentbrewing.com,,,
4002,Immortal Brewing Company,,"Las Vegas, NV 89183-5893",Type: Planning,http://www.immortalbrewco.com,,,
4003,Imperial Oak Brewing Co,501 Willow Blvd Ste 108,"Willow Springs, IL 60480-1710 ",Type: Micro,http://www.imperialoakbrewing.com,,,
4004,Imperium Brewing,,"Hickory, PA 15340-1135",Type: Planning,http://imperiumbrewing.com,,,
4005,Imprint Beer Company,1500 Industry Rd Ste O,"Hatfield, PA 19440-3271 ",Type: Micro,http://www.imprintbeer.com,,,
4006,In the Loop Brewing,3338 Land O Lakes Blvd,"Land O Lakes, FL 34639-4408 ",Type: Micro,http://www.intheloopbrewingcompany.com,,,
4008,Inbound Brewco,701 N 5th St,"Minneapolis, MN 55401-1124 ",Type: Micro,http://www.inboundbrew.co,,,
4009,Inc 82 Brewing,7370 San Ramon Rd,"Dublin, CA 94568-2336 ",Type: Brewpub,http://www.inc82.com,,,
4012,Indeed Brewing Co,711 15th Ave NE Ste 102,"Minneapolis, MN 55413-3103 ",Type: Regional,http://www.indeedbrewing.com,,,
4013,Independence Brewing,3913 Todd Ln Ste 607,"Austin, TX 78744-1061 ",Type: Regional,http://www.independencebrewing.com,,,
4016,Independent Fermentations Brewing,127 Camelot Dr Ste 3,"Plymouth, MA 02360-3039 ",Type: Micro,http://www.independentfermentations.com,,,
4017,Indian Joe Brewing,2123 Industrial Ct,"Vista, CA 92081-7900 ",Type: Micro,http://www.indianjoebrewing.com,,,
4018,Indian Ladder Farmstead Brewery and Cidery,342 Altamont Rd,"Altamont, NY 12009-3500 ",Type: Micro,http://www.ilfcb.com,,,
4019,Indian Springs Brewing Company,109 E Main St,"Neosho, MO 64850-1810 ",Type: Micro,http://www.indianspringsbrewing.com,,,
4020,Indian Valley Brewing,14 Commercial Blvd Ste 125,"Novato, CA 94949-6110 ",Type: Micro,http://www.indianvalleybrewing.com,,,
4021,Indian Wells Brewing Co,2565 State Highway 14,"Inyokern, CA 93527-2700 ",Type: Micro,http://www.mojave-red.com,,,
4022,Indiana City Brewing,24 Shelby Street,"Indianapolis, IN 46202-3941 ",Type: Micro,http://indianacitybeer.com,,,
4023,Indie Brewing Company,2301 E 7th St Ste C100 Ste C100,"Los Angeles, CA 90023-1036 ",Type: Micro,http://indiebrewco.com,,,
4024,Indigo Reef Brewing Company,,",  ",Type: Planning,http://www.indigoreefbrewing.com,,,
4026,Industrial Arts Brewing Co.,55 W Railroad Ave # 25W,"Garnerville, NY 10923-1261 ",Type: Micro,http://www.industrialartsbrewing.com,,,
4029,Industry Brewing,8012 N Hale Ave,"Peoria, IL 61615-2050 ",Type: Brewpub,http://www.spicehospgroup.com,,,
4030,Infamous Brewing,4602 Weletka Dr,"Austin, TX 78734-1829 ",Type: Micro,http://www.infamousbrewing.com,,,
4031,Infinite Ale Works,304 S Magnolia Ave,"Ocala, FL 34471-1158 ",Type: Micro,http://InfiniteAleWorks.com,,,
4032,Infusion Brewing Company,6271 S 118th St,"Omaha, NE 68137-3574 ",Type: Micro,http://www.infusionbrewing.com,,,
4035,Ingenious Brewing Company,1986 S Houston Ave,"Humble, TX 77396-1507 ",Type: Micro,http://www.ingeniousbeer.com,,,
4036,Inland Empire Brewing Co,1710 Palmyrita Ave Ste 11,"Riverside, CA 92507-1627 ",Type: Proprietor,http://www.iebrew.com,,,
4037,Inland Wharf Brewing Company,26440 Jefferson Ave Ste A,"Murrieta, CA 92562-6951 ",Type: Micro,http://www.inlandwharfbrewing.com,,,
4038,In-Law Brewing Co,5868 County Route 14,"Chase Mills, NY 13621-3102 ",Type: Micro,http://www.in-lawbrewingcompany.com,,,
4039,Inlet Brewing Co,PO Box 1483,"Jupiter, FL 33468-1483 ",Type: Proprietor,http://www.inletbrewingco.com,,,
4040,"Inn On Peaks Island Brewery, The",33 Island Ave,"Peaks Island, ME 04108-1333 ",Type: Brewpub,http://www.innonpeaks.com,,,
4041,InnerSpace Brewing Company,2414 Clinton Ave W,"Huntsville, AL 35805-3014 ",Type: Micro,http://www.innerspacebrewing.com,,,
4042,Innovation Brew Works,3650 W Temple Ave Bldg 220A,"Pomona, CA 91768-2582 ",Type: Brewpub,http://www.ibrewworks.com/,,,
4043,Innovation Brewing,414 W Main St,"Sylva, NC 28779-5548 ",Type: Brewpub,http://www.innovationbrewing.com,,,
4048,Insurgent Brewing Co. LLC,990 N State Route 89 Ste B,"Chino Valley, AZ 86323-5139 ",Type: Micro,http://www.insurgentbrewingco.com,,,
4049,Insurrection Aleworks,1635 E Railroad St,"Heidelberg, PA 15106-4026 ",Type: Micro,http://insurrectionaleworks.com,,,
4050,Interboro Spirits And Ales,942 Grand St,"Brooklyn, NY 11211-2707 ",Type: Brewpub,http://www.interboro.nyc,,,
4051,Intercourse Brewing Co,4166 Ironbridge Dr,"Collegeville, PA 19426-1188 ",Type: Contract,http://www.intercoursebrewingco.com,,,
4052,Intergalactic Brewing Co,9835 Carroll Centre Rd Ste 108,"San Diego, CA 92126-6507 ",Type: Micro,http://www.intergalacticbrew.com,,,
4053,Intersect Brewing,2160 W Drake Rd Unit A1,"Fort Collins, CO 80526-1486 ",Type: Micro,http://www.intersectbrewing.com,,,
4055,Intracoastal Brewing Co.,652 W Eau Gallie Blvd,"Melbourne, FL 32935-6509 ",Type: Micro,http://www.intracoastalbrewingcompany.com,,,
4056,Intrinsic Smokehouse & Brewery,509 W State St,"Garland, TX 75040-6326 ",Type: Brewpub,http://www.intrinsicbrewing.com,,,
4057,Intuition Ale Works,929 E Bay St,"Jacksonville, FL 32202-2307 ",Type: Micro,http://www.intuitionaleworks.com,,,
4059,Inu Island Ales,46-147 Kahuhipa St STE E,"Kaneohe, HI 96744 ",Type: Micro,http://www.inuislandales.com,,,
4060,Invasive Species Brewing,726 NE 2nd Ave,"Fort Lauderdale, FL 33304-2616 ",Type: Micro,http://www.invasivespeciesbrewing.com,,,
4062,Iowa Brewing,708 3rd St SE,"Cedar Rapids, IA 52401-2012 ",Type: Micro,http://www.iowabrewing.beer,,,
4063,Iowa River Brewing Company,107 N 1st St,"Marshalltown, IA 50158-5803 ",Type: Micro,http://www.iowariverbrewing.com,,,
4064,Ipswich Ale Brewery,2 Brewery Pl,"Ipswich, MA 01938-1196 ",Type: Micro,http://www.ipswichalebrewery.com,,,
4065,Irish Mafia Brewing Co,2971 Whalen Rd,"Bloomfield, NY 14469-9786 ",Type: Brewpub,http://www.irishmafiabrewing.com,,,
4067,Iron Bird Brewing Co.,402 S Nevada Ave,"Colorado Springs, CO 80903-2110 ",Type: Brewpub,http://www.ironbirdbrewing.com,,,
4068,Iron Duke Brewing Co,100 State St Ste 122,"Ludlow, MA 01056-3435 ",Type: Micro,http://www.irondukebrewing.com,,,
4069,Iron Fist Brewing Co,1305 Hot Springs Way Ste 101,"Vista, CA 92081-7876 ",Type: Micro,http://www.ironfistbrewing.com,,,
4070,Iron Flamingo Brewery,196 Baker St,"Corning, NY 14830-2074 ",Type: Micro,http://www.ironflamingobrewery.com,,,
4071,Iron Goat Brewing,1302 W 2nd Ave,"Spokane, WA 99201-4616 ",Type: Brewpub,http://www.irongoatbrewing.com,,,
4072,Iron Hart,49 N Church St,"Carbondale, PA 18407-1904 ",Type: Brewpub,http://www.3guysandabeerd.com,,,
4076,Iron Hill Brewery & Restaurant - Maple Shade,124 E Kings Hwy Ste 301,"Maple Shade, NJ 08052-5405 ",Type: Brewpub,http://www.ironhillbrewery.com,,,
4085,Iron Horse Brewery,1621 Vantage Hwy,"Ellensburg, WA 98926-9001 ",Type: Regional,http://www.ironhorsebrewery.com,,,
4086,Iron John's Brewing Company,245 S Plumer Ave Ste 27,"Tucson, AZ 85719-6348 ",Type: Micro,http://www.ironjohnsbrewing.com,,,
4087,Iron Monk Brewing Company,519 S Husband St,"Stillwater, OK 74074-4031 ",Type: Micro,http://www.ironmonkbeer.com,,,
4089,Iron Spike Brewing Company,150 E Simmons St Ste 1,"Galesburg, IL 61401-4641 ",Type: Brewpub,http://www.ironspikebrewpub.com,,,
4090,Iron Springs Pub & Brewery,765 Center Blvd,"Fairfax, CA 94930-1764 ",Type: Brewpub,http://www.ironspringspub.com,,,
4091,Iron Triangle Brewing Company,1581 Industrial St,"Los Angeles, CA 90021-1217 ",Type: Micro,http://www.irontrianglebrewing.com,,,
4092,Iron Tug Brewing,360 W Ridge Rd,"Rochester, NY 14615-2928 ",Type: Micro,http://www.irontugbrewing.com,,,
4094,Ironclad Brewery,115 N 2nd St,"Wilmington, NC 28401-3936 ",Type: Micro,http://www.ironcladbrewery.com,,,
4095,Ironfire Brewing Company,42095 Zevo Dr Unit 1,"Temecula, CA 92590-3741 ",Type: Micro,http://www.ironfirebrewing.com,,,
4096,Ironmonger Brewing,2129 Northwest Pkwy SE Ste 105,"Marietta, GA 30067-9223 ",Type: Micro,http://www.ironmongerbrewing.com,,,
4097,Ironwood Brewing Co LLC,6 Roosevelt Rd,"Valparaiso, IN 46383-5136 ",Type: Micro,http://www.ironwoodbrewing.beer,,,
4099,Ironworks Brewery & Pub,12354 W Alameda Pkwy Ste 110,"Lakewood, CO 80228-2844 ",Type: Brewpub,http://www.ironworkspub.com,,,
4100,Irving Cliff Brewery,2 Chapel St,"Honesdale, PA 18431-2094 ",Type: Brewpub,http://www.irvingcliffbrewery.com,,,
4101,Irwin Brewing Company,326 Belleview,"Crested Butte, CO 81224-8706 ",Type: Micro,http://www.irwinbrewingco.com,,,
4102,Islamorada Beer Company,82229 Overseas Hwy,"Islamorada, FL 33036-3659 ",Type: Micro,http://www.islamoradabeerco.com,,,
4103,Island Brewing Co,5049 6th St,"Carpinteria, CA 93013-2001 ",Type: Micro,http://www.islandbrewingcompany.com,,,
4104,Island City Brewing Company,65 E Front St,"Winona, MN 55987-3494 ",Type: Micro,http://www.islandcitybrew.com,,,
4105,Island Dog Brewing,125 John Roberts Rd,"South Portland, ME 04106-3295 ",Type: Micro,http://www.islanddogbrewing.com,,,
4106,Island Hoppin' Brewery,33 Hope Ln,"Eastsound, WA 98245-8915 ",Type: Micro,http://www.islandhoppinbrewery.com,,,
4107,Island To Island Brewery,642 Rogers Ave,"Brooklyn, NY 11226-1502 ",Type: Brewpub,http://www.islandtoislandbrewery.com,,,
4108,Isley Brewing Company,1715 Summit Ave,"Richmond, VA 23230-4515 ",Type: Micro,http://www.isleybrewingcompany.com,,,
4109,Itasca Brewing Company Inc,400 E Orchard St Ste B,"Itasca, IL 60143-1773 ",Type: Micro,http://www.itascabrewingcompany.com,,,
4110,Ithaca Beer Co,122 Ithaca Beer Dr,"Ithaca, NY 14850-8813 ",Type: Regional,http://www.ithacabeer.com,,,
4112,Ivanhoe Park Brewing Company,,"Orlando, FL 32803-1822",Type: Planning,http://www.IvanhoeParkBrewing.com,,,
4113,Ivory Tower Brewery,,"Boone, NC 28608-0001",Type: Planning,http://ivorytowerscience.com,,,
4114,J Moe's Brewing Company,7314 Washington St,"Denver, CO 80229-6302 ",Type: Brewpub,http://www.creedebeer.com,,,
4115,J Wakefield Brewing,120 NW 24th St,"Miami, FL 33127-4414 ",Type: Micro,http://www.jwakefieldbrewing.com,,,
4116,J Wells Brewery,2516 49th St,"Boulder, CO 80301-2455 ",Type: Micro,http://www.jwellsbrewery.com,,,
4117,J. Fargo's Family Dining & Micro Brewery / Coyote J Brewing Co,1209 E Main St,"Cortez, CO 81321-2910 ",Type: Brewpub,http://www.jfargos.com,,,
